IDRSSD,BankName,BankType,.model,.model_spec,sigma2,log_lik,AIC,AICc,BIC,ar_roots,ma_roots
497404,"TD BANK, N.A. (497404)",LargeBank,debth2,"<LM w/ ARIMA(1,1,0) errors>",0.058306363653693086,1.032482797144148,3.935034405711704,4.424830324079051,9.84591014636807,,
497404,"TD BANK, N.A. (497404)",LargeBank,debth3,"<LM w/ ARIMA(1,1,0) errors>",0.059079110218204306,1.2106435957579649,5.57871280848407,6.412046141817403,13.459880462692558,,
497404,"TD BANK, N.A. (497404)",LargeBank,debth4,"<LM w/ ARIMA(1,1,0) errors>",0.05984561667623869,1.4059731245223546,7.188053750955291,8.464649495636142,17.0395133187159,,
497404,"TD BANK, N.A. (497404)",LargeBank,debth5,"<LM w/ ARIMA(1,1,0) errors>",0.06107550252426872,1.4128138820898712,9.174372235820258,11.000459192341996,20.99612371713299,,
501105,MANUFACTURERS AND TRADERS TRUST COMPANY (501105),LargeBank,debth1,"<LM w/ ARIMA(1,1,1)(0,0,1)[4] errors>",0.010171528128319245,34.50825111991542,-59.01650223983084,-57.14150223983084,-50.82857144119892,,
501105,MANUFACTURERS AND TRADERS TRUST COMPANY (501105),LargeBank,debth2,"<LM w/ ARIMA(0,1,1)(1,0,0)[4] errors>",0.011600060149445493,31.917616462528976,-55.83523292505795,-54.62311171293674,-49.28488828615241,,
501105,MANUFACTURERS AND TRADERS TRUST COMPANY (501105),LargeBank,debth3,"<LM w/ ARIMA(0,1,0)(1,0,0)[4] errors>",0.010928408146629754,32.99968166153423,-57.999363323068465,-56.787242110947254,-51.44901868416292,,
501105,MANUFACTURERS AND TRADERS TRUST COMPANY (501105),LargeBank,debth4,"<LM w/ ARIMA(0,1,1)(1,0,0)[4] errors>",0.010719905596057767,34.46996667772928,-56.939933355458564,-54.230255936103724,-47.11441639710025,,
501105,MANUFACTURERS AND TRADERS TRUST COMPANY (501105),LargeBank,debth5,"<LM w/ ARIMA(0,1,0)(1,0,0)[4] errors>",0.011524010107287265,33.133550042238674,-54.26710008447735,-51.55742266512251,-44.441583126119035,,
504713,U.S. BANK NATIONAL ASSOCIATION (504713),LargeBank,debth1,"<LM w/ ARIMA(0,1,0)(1,0,0)[4] errors>",0.011181280786554762,43.87308450895258,-81.74616901790516,-81.25637309953781,-75.8352932772488,,
504713,U.S. BANK NATIONAL ASSOCIATION (504713),LargeBank,debth2,"<LM w/ ARIMA(1,1,2)(1,0,0)[4] errors>",0.00827343860662061,52.030197600751684,-92.06039520150337,-90.23430824498163,-80.23864372019064,,
