eta,max_depth,gamma,colsample_bytree,min_child_weight,subsample,nrounds,RMSE,Rsquared,MAE,RMSESD,RsquaredSD,MAESD
0.3,9,0.1,0.8,1,0.75,100,0.1978758837674376,0.3484518636730198,0.12862144887631177,0.023352667341554424,0.05451051499102036,0.008544751383264364
0.3,9,0.1,0.8,5,0.5,100,0.20712770580560355,0.3005029835052836,0.13755400174806034,0.025719031454468654,0.06452787587978186,0.009863194800565725
0.3,9,0.1,0.8,5,0.75,100,0.19854753144396875,0.34296827856965695,0.12882074818838898,0.025400438336271605,0.0635956250583652,0.009588190973551838
0.01,3,0,0.5,1,0.5,150,0.23129282338064444,0.38222666230155933,0.16575069895918806,0.03129107878444279,0.05981705004236329,0.012231098599015765
0.01,3,0,0.5,1,0.75,150,0.22965059610210417,0.3854005933745981,0.16521944341455017,0.030566011551972774,0.06372814910714755,0.012004778264996402
0.01,3,0,0.5,5,0.5,150,0.2324514360469227,0.3668632926410643,0.1663203378589054,0.031934091188113044,0.07126557550798385,0.012338769917039123
0.01,3,0,0.5,5,0.75,150,0.23006833590790962,0.3857133885174382,0.16564906447909647,0.031199062151625653,0.06765121327216889,0.01233948523361825
0.01,3,0,0.8,1,0.5,150,0.22906494938246516,0.3929725895137589,0.16483428250924495,0.030324856974871174,0.06019403914705472,0.012000439429672747
0.01,3,0,0.8,1,0.75,150,0.22604991735210772,0.4065570680265143,0.16401666755631053,0.029623668438409863,0.061276094689121846,0.011785865862791891
0.01,3,0,0.8,5,0.5,150,0.23013356826869033,0.38479289097107056,0.16560958613697022,0.03086848467828344,0.06572161239312534,0.012244332018068162
0.01,3,0,0.8,5,0.75,150,0.22706582610793224,0.4027032428586057,0.16447217559131896,0.0300394830555223,0.06278621140731727,0.012173999367201788
0.01,3,0.1,0.5,1,0.5,150,0.23153238083178415,0.38132968334493866,0.1662954257875501,0.031186363526437777,0.06935022161193215,0.011956955745349171
0.01,3,0.1,0.5,1,0.75,150,0.22916880121087804,0.3896578953488843,0.16490387787857905,0.030644904514582707,0.06399811998245317,0.011818296675808219
0.01,3,0.1,0.5,5,0.5,150,0.232111701786032,0.3683525505587484,0.16620886579570102,0.031686992732799145,0.06489436792836101,0.012428782540095632
0.01,3,0.1,0.5,5,0.75,150,0.2297248151573268,0.38692361555830745,0.1653118223486405,0.031142728359538987,0.06487919985237592,0.012582645592804522
0.01,3,0.1,0.8,1,0.5,150,0.22845956235019582,0.398564551192226,0.16459374797986356,0.030094006169643705,0.05933938001935399,0.01180102179134493
0.01,3,0.1,0.8,1,0.75,150,0.22616094347661234,0.4028985086407466,0.1638867727205926,0.02991428711668033,0.058587497701490444,0.012079088474631072
0.01,3,0.1,0.8,5,0.5,150,0.22983320254831124,0.3864845033715356,0.1652989484855111,0.031100675118418793,0.06804852699658853,0.012334569287044255
0.01,3,0.1,0.8,5,0.75,150,0.22720999798824368,0.3985893569037277,0.1644533922598771,0.030477954684735683,0.06555828300745925,0.012518671356019886
0.1,3,0,0.5,1,0.5,150,0.1945349926081232,0.3620551528143363,0.12505122410731556,0.023146512253223697,0.05618023141158179,0.008134831517681984
0.1,3,0,0.5,1,0.75,150,0.19069655443455977,0.37823049385970303,0.12229901438345953,0.025177149698744652,0.05153563102600935,0.007268961908152955
0.1,3,0,0.5,5,0.5,150,0.1958218615968586,0.3480716101284289,0.12745753573311694,0.023932731796247712,0.05008905900219031,0.007751107729959806
0.1,3,0,0.5,5,0.75,150,0.19323681838264772,0.36353964878379713,0.12429668530834817,0.02642476434167087,0.046516612816125125,0.00937502778546869
0.1,3,0,0.8,1,0.5,150,0.19524122554414883,0.35438027814193057,0.12514607390510332,0.024162728968416855,0.04989821328732773,0.006425338756503495
0.1,3,0,0.8,1,0.75,150,0.19101754187525002,0.38198268241863964,0.12248561815922415,0.022499526853054033,0.056622980079332974,0.00787071552975704
0.1,3,0,0.8,5,0.5,150,0.19568474843650338,0.3513783093602829,0.1266077088893678,0.02476549290167118,0.07175802383552579,0.00880773753877209
0.1,3,0,0.8,5,0.75,150,0.19074823389820045,0.3812436716895179,0.12388398666038844,0.025671552495841788,0.05949460030130851,0.009065822258086588
0.1,3,0.1,0.5,1,0.5,150,0.19317820059656712,0.36434074743221245,0.12375519512428299,0.025028221443314812,0.06492614276443606,0.00844051593620569
0.1,3,0.1,0.5,1,0.75,150,0.19141690081737028,0.374641279731488,0.12182604540562533,0.025472308919114818,0.04786795632645761,0.008014553134799837
0.1,3,0.1,0.5,5,0.5,150,0.1930816830247455,0.3632696808448723,0.12463748595962845,0.025449443524563454,0.052288509501005394,0.007837270759821836
0.1,3,0.1,0.5,5,0.75,150,0.1927472656862565,0.3675185812229842,0.12340944174955239,0.026432559752156897,0.06904522602484583,0.008096588578826707
0.1,3,0.1,0.8,1,0.5,150,0.1916962214313781,0.3765662599582096,0.12349326776940016,0.02172006871078918,0.05643376089635171,0.006773489575564053
0.1,3,0.1,0.8,1,0.75,150,0.1878033241037547,0.39665135791742634,0.12070032941905508,0.02426872754855194,0.05876913578045054,0.006759423542154733
0.1,3,0.1,0.8,5,0.5,150,0.19297733853846302,0.36715113425803764,0.1258539125670035,0.0237247992911667,0.07125203983765283,0.008213288604329716
0.1,3,0.1,0.8,5,0.75,150,0.1906128209992999,0.38107870283622625,0.12258660616233188,0.02391768991253738,0.053430672969634635,0.007574084199746555
0.3,3,0,0.5,1,0.5,150,0.2104470307979485,0.3013941619231487,0.13898202075643867,0.022520698719513448,0.0748702479831086,0.01029649550861634
0.3,3,0,0.5,1,0.75,150,0.201534399550718,0.3322138454851483,0.13276761656668012,0.0248306756068614,0.06424585016412301,0.009392266494191795
0.3,3,0,0.5,5,0.5,150,0.21337422066755593,0.2789972959543731,0.14283023576668205,0.024226243787876016,0.06739940409437292,0.01126141073310302
0.3,3,0,0.5,5,0.75,150,0.20469716719732373,0.31296858683255313,0.13470909278092263,0.02252576799574197,0.058379362511644314,0.009333817833335083
0.3,3,0,0.8,1,0.5,150,0.2076806977158104,0.3086775068256271,0.14006916687881266,0.020215523919207275,0.07169965345946494,0.009772613503487432
0.3,3,0,0.8,1,0.75,150,0.2007949616427511,0.33791828261966894,0.13114314916201592,0.020011493483625815,0.07312595725981876,0.006330933167731366
0.3,3,0,0.8,5,0.5,150,0.21231101939730151,0.2942336147411885,0.14233695386919454,0.025870324905223185,0.07315032646811052,0.010955421549885111
0.3,3,0,0.8,5,0.75,150,0.20136230931194504,0.3369599062483749,0.13276708553190888,0.023733111599728136,0.06860400727290168,0.011456667561201263
